ID,Date,Item #,Description,Category,Qty,Retail,Subtotal,Discount
9441,2021-05-26,210000000125,Install Tube,Labour,1,$5.00,$5.00,$0.00
9441,2021-05-26,210000001830,20 X 2.00-2.40 SV(35) TUBE,Product,1,$7.00,$7.00,$0.00
9442,2021-05-26,0,Smoothie Deluxe Ladies Silver Gold (F20001502),Special Order,1,$650.00,$650.00,$0.00
9443,2021-05-26,210000000000," (Work order #2504, Item: stevens tri bike black red white
silver tune/ check seat post bolt see if we can come up with a better solution 

SKIP THE LINE
done called left message, suggested  new tires
upgraded to gold tune to account for seat post bolt replacement and additional labor. )",Quote,1,$0.00,$0.00,$0.00
9443,2021-05-26,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,4,$1.00,$4.00,$0.00
9443,2021-05-26,210000000268,JAG SPT SLK SS SHFT SHIM,Product,2,$5.00,$10.00,$0.00
9443,2021-05-26,210000000230,JAG RD SPRT SLK SS BRK 100PCS,Product,1,$5.00,$5.00,$0.00
9443,2021-05-26,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
9443,2021-05-26,210000003318,GRAND PRIX 5000 700 X 25 BLK BLKCHILI,Product,2,$100.00,$200.00,$0.00
9443,2021-05-26,210000002771,49N STD 700C x 23-28MM P/V48,Product,1,$8.00,$8.00,$0.00
9443,2021-05-26,210000000000, (Skip the Line),Labour,1,$25.00,$25.00,$0.00
9444,2021-05-26,210000003485,Raleigh Record Blue,Product,1,$338.00,$338.00,$0.00
9444,2021-05-26,210000003195,CLICK USB FRONT LIGHT BLACK,Product,1,$30.00,$30.00,$0.00
9444,2021-05-26,210000003196,CLICK USB REAR LIGHT BLACK,Product,1,$30.00,$30.00,$0.00
9444,2021-05-26,210000003326,"49N 26""-29"" ALLOY STAY DISC ST",Product,1,$35.00,$35.00,$0.00
9445,2021-05-26,210000000000," (Work order #2512, Item: Trek Red
Ready on 26/05 at 1:31 pm
Replace Chain)",Quote,1,$0.00,$0.00,$0.00
9445,2021-05-26,210000003654,Bulk 8sp Chain,Product,1,$20.00,$20.00,$0.00
9445,2021-05-26,210000000126,Install Multi-Speed Chain,Labour,1,$30.00,$30.00,$0.00
9446,2021-05-26,210000003460,"Selle Royal, Journey Cruiser, Saddle, 275mm x 252mm, Unisex, 970g, Black",Product,1,$65.00,$65.00,$0.00
9447,2021-05-26,210000003358,"Selle Royal, Respiro Relaxed, Saddle, 256 x 227mm, Unisex, 725g, Black",Product,1,$75.00,$75.00,$0.00
9448,2021-05-26,210000003326,"49N 26""-29"" ALLOY STAY DISC ST",Product,1,$35.00,$35.00,$0.00
9449,2021-05-26,210000000160,700 X 28-32 PV(48) TUBE,Product,2,$3.50,$7.00,$0.00
9450,2021-05-26,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9451,2021-05-26,0,Devinci Milano Acera 24s Navy LG (SM047881),Special Order,1,$750.00,$750.00,$0.00
9452,2021-05-26,210000000000," (Work order #2466, Item: CCM Silver
Silver tune Repair flats)",Quote,1,$0.00,$0.00,$0.00
9452,2021-05-26,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
9452,2021-05-26,210000003750,26 x 1.50-2.10 SV TUBE,Product,2,$8.00,$16.00,$0.00
9452,2021-05-26,210000000229,JAG MTN SPRT SLK SS BRK 100PCS,Product,2,$5.00,$10.00,$0.00
9452,2021-05-26,210000000231,JAG SPT CGX-SL BRK OUT 50M BLK,Product,4,$1.00,$4.00,$0.00
9453,2021-05-26,210000000000," (Work order #2467, Item: GT Blk/Orange
True front wheel Add goodyear 700 x 50c tire on rear wheel)",Quote,1,$0.00,$0.00,$0.00
9453,2021-05-26,210000003212,"Goodyear, Transit Tour, Tire, 700x50C, Wire, Clincher, Dynamic:Silica4, S3: Shell, 60TPI, Black",Product,1,$60.00,$60.00,$0.00
9453,2021-05-26,210000002947,49N STD 700C x 35-50MM S/V40,Product,1,$8.00,$8.00,$0.00
9453,2021-05-26,210000000130,True Front Wheel,Labour,1,$25.00,$25.00,$0.00
9453,2021-05-26,210000002109,RIM TAPE,Product,1,$5.00,$5.00,$0.00
9454,2021-05-26,210000003454,"EVO, Presta, Tube, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9455,2021-05-26,210000000000, (Gift Card Purchase 005026202100),Quote,1,$0.00,$0.00,$0.00
9456,2021-05-27,210000000000," (Work order #2454, Item: Electric Bike Black
Brake bleed front and rear
will be in to pick it up 5/13 TM 

Called 05/18/21)",Quote,1,$0.00,$0.00,$0.00
9456,2021-05-27,210000002841,"Shimano, B01S B-Type, Disc Brake Pads, Shape: Shimano B-Type, Resin, Pair, EBPB01SRESINA",Product,2,$25.00,$50.00,$0.00
9456,2021-05-27,210000000095,Bleed Hydraulic Brake,Labour,1,$30.00,$30.00,$0.00
9456,2021-05-27,210000000095,Bleed Hydraulic Brake,Labour,1,$30.00,$30.00,$0.00
9457,2021-05-27,210000002376,"Kenda, K80 Cruiser, Tire, 26''x2.125, Wire, Clincher, SRC, 27TPI, White",Product,2,$24.00,$48.00,$0.00
9457,2021-05-27,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9458,2021-05-27,0,Devinci Milano Acera 24s Navy LG (SM047876),Special Order,1,$750.00,$750.00,$0.00
9459,2021-05-27,210000003018,"49N CLASSIC BAR,25.4MM",Product,-1,$26.00,-$26.00,$0.00
9459,2021-05-27,210000003746,Rim Tape 26 x 18mm,Product,1,$5.00,$5.00,$0.00
9459,2021-05-27,210000003393,ESI CHUNKY BLACK,Product,1,$30.00,$30.00,$0.00
9459,2021-05-27,210000000323,"49N SEATPOST, 25.4, 400MM",Product,1,$22.00,$22.00,$0.00
9459,2021-05-27,210000003463,"Selle Royal, Freeway Fit Relaxed, Saddle, 257 x 210mm, Unisex, 550g, Black",Product,1,$50.00,$50.00,$0.00
9460,2021-05-27,210000000350,PARK SUPER PATCH KIT GP-2,Product,1,$5.00,$5.00,$0.00
9460,2021-05-27,210000003365,"Park Tool, VP-1, Vulcanizing patch kit",Product,1,$5.00,$5.00,$0.00
9460,2021-05-27,210000003344,CRABRO SPEEDIER LVR BLK PKG(1),Product,1,$11.00,$11.00,$0.00
9461,2021-05-27,0,Devinci Milano Altus 21s XL Black (SM046636),Special Order,1,$650.00,$650.00,$0.00
9462,2021-05-27,210000003483,49N  EMOJI BELL Sunglasses,Product,1,$21.00,$21.00,$0.00
9462,2021-05-27,210000003046,WALD CLIP-ON BASKET-REG,Product,1,$50.00,$50.00,$0.00
9463,2021-05-27,210000003486,Miele Blue,Product,1,$292.50,$292.50,$0.00
9464,2021-05-27,210000000000," (Work order #2461, Item: Movelo Purple
Silver tune)",Quote,1,$0.00,$0.00,$0.00
9464,2021-05-27,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
9464,2021-05-27,210000000000," (Work order #2462, Item: Dyno Void Blue
silver tune)",Quote,1,$0.00,$0.00,$0.00
9464,2021-05-27,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
9464,2021-05-27,210000000229,JAG MTN SPRT SLK SS BRK 100PCS,Product,2,$5.00,$10.00,$0.00
9464,2021-05-27,210000000231,JAG SPT CGX-SL BRK OUT 50M BLK,Product,3,$1.00,$3.00,$0.00
9465,2021-05-27,210000000000," (Work order #2465, Item: Norco Black
silver tune
)",Quote,1,$0.00,$0.00,$0.00
9465,2021-05-27,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
9465,2021-05-27,210000003494,KEEPER 785 INTEGRATED CHAIN (BLK),Product,1,$68.00,$68.00,$0.00
9466,2021-05-27,210000003777,Devinci Milano Acera Disc 24s White Mist SM,Product,1,$850.00,$850.00,$0.00
9466,2021-05-27,210000004198,"Abus, Ultra 410  Cobra, U-Lock and cable, 12mm x 170mm x 230mm (12mm x 6.7'' x 9''), 10mm x 120cm (10mm x 4') cable",Product,1,$75.00,$75.00,$7.50
9466,2021-05-27,210000001575,"Mirrycle, Incredibell Lolo, Bell, Black",Product,1,$20.00,$20.00,$2.00
9467,2021-05-27,210000000000," (Work order #2473, Item: Nakamura Black
Gold tune Install new saddle move saddle back as far as it will go)",Quote,1,$0.00,$0.00,$0.00
9467,2021-05-27,210000003635,"Selle Royal, Ellipse Athletic, Saddle, Black",Product,1,$65.00,$65.00,$0.00
9467,2021-05-27,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
9468,2021-05-27,210000000469,"Muc-Off, Ceramic Dry Lubricant, 120ml with UV Torch",Product,1,$32.00,$32.00,$0.00
9469,2021-05-27,0,Devinci Milano Acera 24s Navy LG (SM047880),Special Order,1,$750.00,$750.00,$0.00
9469,2021-05-27,0,Devinci Milano Acera 24s Red MD (SM048081),Special Order,1,$750.00,$750.00,$0.00
9470,2021-05-27,0,Devinci Milano Acera Disc 24s White Mist MD (SM048454),Special Order,1,$850.00,$850.00,$0.00
9471,2021-05-27,210000000000," (fix all the things, creaky bb, rear hanger alignment, front rotor and all the mores)",Labour,1,$30.00,$30.00,$0.00
9472,2021-05-27,0,Devinci Milano Acera Disc 24s White Mist MD (SM048504),Special Order,1,$850.00,$850.00,$0.00
9472,2021-05-27,210000002730,KEEPER 12 LS,Product,1,$67.00,$67.00,$6.70
9472,2021-05-27,210000003563,TRACE LED MIPS MAT BLK,Product,1,$120.00,$120.00,$12.00
9474,2021-05-28,210000000000," (Work order #2516, Item: CCM Ice Silver
Ready on 27/05 at 12:52 pm
Replace tires)",Quote,1,$0.00,$0.00,$0.00
9474,2021-05-28,210000003453,"EVO, Outcross, Tire, 26''x2.00, Wire, Clincher, Black",Product,2,$25.00,$50.00,$0.00
9475,2021-05-28,0,Devinci Milano Acera 24s Red MD (SM048081),Special Order,-1,$750.00,-$750.00,$0.00
9475,2021-05-28,0,Devinci Milano Acera Disc 24s White Mist MD (SM048510),Special Order,1,$850.00,$850.00,$0.00
9476,2021-05-28,210000003293,"SRAM, PC-1, 1sp chain, 114 links, 1/8'', w/snap lock T11, Silver",Product,1,$25.00,$25.00,$0.00
9477,2021-05-28,210000000101,Hanger True,Labour,1,$15.00,$15.00,$0.00
9477,2021-05-28,210000003445,"EVO, Dekko, Tire, 700x25C, Wire, Clincher, Black",Product,1,$25.00,$25.00,$0.00
9478,2021-05-28,210000001972,TEKTRO MD-M280MECHANICAL DISK 160 RR,Product,1,$36.00,$36.00,$0.00
9478,2021-05-28,210000003338,SRAM PG-850 CASSETTE 11-28 8SP,Product,1,$36.00,$36.00,$0.00
9478,2021-05-28,210000002952,"Wheel Shop, Evo E-Tour 19 Black/ Formula FM-31-QR, Wheel, Rear, 27.5'' / 584, Holes: 36, QR, 135mm, Rim, Freewheel",Product,1,$72.70,$72.70,$0.00
9478,2021-05-28,210000002109,RIM TAPE,Product,1,$5.00,$5.00,$0.00
9478,2021-05-28,210000003686,"CST 27.5"" X 2.25 B-TRAIL",Product,1,$40.00,$40.00,$0.00
9478,2021-05-28,210000003457,"EVO, SV, Tube, Schrader, Length: 48mm, 27.5'', 2.00-2.40",Product,1,$8.00,$8.00,$0.00
9480,2021-05-28,210000000000," (Work order #2477, Item: Trek Single Track Blue
New tubes and road tires New saddle (used) General check over
used tires)",Quote,1,$0.00,$0.00,$0.00
9480,2021-05-28,210000003750,26 x 1.50-2.10 SV TUBE,Product,2,$8.00,$16.00,$0.00
9480,2021-05-28,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,10,$1.00,$10.00,$0.00
9480,2021-05-28,210000000231,JAG SPT CGX-SL BRK OUT 50M BLK,Product,5,$1.00,$5.00,$0.00
9480,2021-05-28,210000000000, (Miscellaneous Chain ),Labour,1,$15.00,$15.00,$0.00
9480,2021-05-28,210000000363,SILVER TUNE UP,Labour,1,$35.00,$35.00,$0.00
9481,2021-05-28,0,WESTWOOD CHROME RED S/15 (D20ND1484),Special Order,1,$650.00,$650.00,$0.00
9481,2021-05-28,210000003619,"EVO, Randy, Rear rack, without top plate, Adjustable sliders, Black",Product,1,$60.00,$60.00,$6.00
9481,2021-05-28,210000003397,WLP WET CHAIN LUBE 120ML,Product,1,$15.00,$15.00,$1.50
9482,2021-05-28,210000000000," (Work order #2515, Item: Supwecycle silver/purple
called 05/27/21)",Quote,1,$0.00,$0.00,$0.00
9482,2021-05-28,210000000291,SUNRACE MFR2A F/WHL 14-24 6SPD,Product,1,$25.00,$25.00,$0.00
9482,2021-05-28,210000000000, (BB Bearing),Labour,2,$5.00,$10.00,$0.00
9482,2021-05-28,210000003330,49N FORMFIT ERGO 175 M/F SDL,Product,1,$47.00,$47.00,$0.00
9483,2021-05-28,210000002720,BRAVO GEL BLACK L,Product,1,$40.00,$40.00,$0.00
9484,2021-05-28,210000000000," (Work order #2524, Item: Blackcomb Silver
Ready on 28/05 at 4:01 pm
Rear flat repair)",Quote,1,$0.00,$0.00,$0.00
9484,2021-05-28,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
9484,2021-05-28,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9485,2021-05-29,0,Devinci Milano Altus 21s Black MD (SM047264),Special Order,1,$650.00,$650.00,$0.00
9485,2021-05-29,210000003326,"49N 26""-29"" ALLOY STAY DISC ST",Product,1,$35.00,$35.00,$3.50
9486,2021-05-29,210000003770,Tubeless Setup,Product,2,$20.00,$40.00,$0.00
9486,2021-05-29,210000002110,TIRE SEALANT / 2 FL OZ,Product,2,$5.00,$10.00,$0.00
9486,2021-05-29,210000003513,PODIUM CHILL 24OZ BURGUNDY PERFORATED,Product,1,$25.00,$25.00,$0.00
9487,2021-05-29,210000000000, (Axle Nuts),Labour,2,$2.50,$5.00,$0.00
9488,2021-05-29,210000000000," (Work order #2525, Item: Wheel 
Repair hub)",Quote,1,$0.00,$0.00,$0.00
9488,2021-05-29,210000000076,Install *Loose Bearings*,Labour,1,$20.00,$20.00,$0.00
9488,2021-05-29,210000000072,Adjust Rear Hub Cones,Labour,1,$15.00,$15.00,$0.00
9489,2021-05-29,210000001575,"Mirrycle, Incredibell Lolo, Bell, Black",Product,1,$20.00,$20.00,$2.00
9489,2021-05-29,0,Devinci Milano Altus 21s Black SM (SM047116),Special Order,1,$650.00,$650.00,$0.00
9489,2021-05-29,210000002731,ORIGINAL KEEPER 12 LS,Product,1,$53.00,$53.00,$5.30
9490,2021-05-29,210000000000," (Work order #2484, Item: Supercycle Red
True rear wheel Adjust derailleur. gears aren't shifting)",Quote,1,$0.00,$0.00,$0.00
9490,2021-05-29,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
9490,2021-05-29,210000000000, (DER STRAIGHTENING ),Labour,1,$10.00,$10.00,$0.00
9490,2021-05-29,210000002109,RIM TAPE,Product,2,$5.00,$10.00,$0.00
9491,2021-05-29,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
9491,2021-05-29,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9492,2021-05-29,210000003394,ESI EXTRA CHUNKY BLACK,Product,1,$35.00,$35.00,$0.00
9492,2021-05-29,210000003679,NO TUBES UNIVERSAL TUBELESS VALVE STEMS44mm,Product,1,$25.00,$25.00,$0.00
9493,2021-05-29,210000000000," (Work order #2486, Item: Supercycle Black
True rear wheel
WHEEL RACE BROKEN, NEEDS NEW 7 SP FW )",Quote,1,$0.00,$0.00,$0.00
9493,2021-05-29,210000003622,"Wheel Shop, Evo Tour 19 Silver/ Formula FM-31, Wheel, Rear, 26'' / 559, Holes: 36, Bolt-on, 135mm, Rim, Freewheel",Product,1,$60.00,$60.00,$0.00
9493,2021-05-29,210000000000, (USED FREEWHEEL ),Labour,1,$10.00,$10.00,$0.00
9493,2021-05-29,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9493,2021-05-29,210000000000, (STRAIGHTEN BENT DER ADJUST DER ),Labour,1,$10.00,$10.00,$0.00
9494,2021-05-29,210000002731,ORIGINAL KEEPER 12 LS,Product,-1,$53.00,-$53.00,-$5.30
9495,2021-05-29,210000003779,Devinci Milano Altus 21s Black SM,Product,1,$650.00,$650.00,$0.00
9496,2021-05-29,210000002376,"Kenda, K80 Cruiser, Tire, 26''x2.125, Wire, Clincher, SRC, 27TPI, White",Product,2,$24.00,$48.00,$0.00
9496,2021-05-29,210000003398,WLP DRY CHAIN LUBE 120ML,Product,1,$15.00,$15.00,$0.00
9496,2021-05-29,210000000125,Install Tube,Labour,1,$5.00,$5.00,$0.00
9497,2021-05-29,210000000000," (Work order #2520, Item: Kids bikes blueish
Repair training wheels on blue kids bike Replace training wheels on green bike)",Quote,1,$0.00,$0.00,$0.00
9497,2021-05-29,210000002534,"49N 16""-24"" TRAIN WHLS DERAIL",Product,1,$50.00,$50.00,$0.00
9497,2021-05-29,210000000000, (TRAINING WHEEL INSTALL),Labour,1,$30.00,$30.00,$0.00
9498,2021-05-29,210000003371,"EVO, Presta, Tube, Length: 80mm, 700C, 23-25C",Product,1,$15.00,$15.00,$0.00
9498,2021-05-29,210000000125,Install Tube,Labour,1,$5.00,$5.00,$0.00
9499,2021-05-29,210000000000," (Work order #2443, Item: HUFFY RIVAL  WHITE/BLUE
straighten front and rear wheel 
new tube in the front, pulled staple out of tire )",Quote,1,$0.00,$0.00,$0.00
9499,2021-05-29,210000000364,Bike Tune,Labour,1,$90.00,$90.00,$0.00
9499,2021-05-29,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9500,2021-05-29,210000003750,26 x 1.50-2.10 SV TUBE,Product,2,$8.00,$16.00,$0.00
9501,2021-05-29,210000000000," (Work order #2530, Item: Hyper Red Blk
Repair rear flat)",Quote,1,$0.00,$0.00,$0.00
9501,2021-05-29,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9502,2021-05-29,210000003554,49N CARTRIDGE STYLE ROAD BRAKE PADS,Product,2,$15.00,$30.00,$0.00
9503,2021-05-29,210000000000," (Work order #2528, Item: GT Tempest Wht/Blue
Repair rear flat)",Quote,1,$0.00,$0.00,$0.00
9503,2021-05-29,210000002215,spoke,Product,2,$2.00,$4.00,$0.00
9503,2021-05-29,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
9503,2021-05-29,210000003454,"EVO, Presta, Tube, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9503,2021-05-29,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9503,2021-05-29,210000002669,PRIME SLD MAT BLK S/M,Product,1,$85.00,$85.00,$0.00
9504,2021-05-29,210000000124,Install Tire,Labour,1,$10.00,$10.00,$0.00
9505,2021-05-29,210000000000," (Work order #2527, Item: Norco Blk/Wht
Ready on 29/05 at 12:20 pm
Tighten spokes on rear wheel. Its making noise ***SKIP THE LINE)",Quote,1,$0.00,$0.00,$0.00
9505,2021-05-29,210000003771,SKIP THE LINE,Product,1,$25.00,$25.00,$0.00
9505,2021-05-29,210000003325,49N ULTRA GRIP PU TAPE - BLK,Product,1,$35.00,$35.00,$0.00
9505,2021-05-29,210000000000, (Spoke Tension),Labour,1,$10.00,$10.00,$0.00
9506,2021-05-29,210000000000," (Work order #2519, Item: 700C WHEEL VITESSE  BLK BLU
will pick it up tomorrow TM 5/27)",Quote,1,$0.00,$0.00,$0.00
9506,2021-05-29,210000002768,49N STD 700C x 23-28MM S/V40,Product,1,$7.00,$7.00,$0.00
9506,2021-05-29,210000000125,Install Tube,Labour,1,$5.00,$5.00,$0.00
9507,2021-05-29,210000001653,ULTRA SPORT II 700 X32 WIRE BLACK,Product,1,$25.00,$25.00,$0.00
9507,2021-05-29,210000003291,"SRAM, PC 951, 9sp chain, 114 links, Powerlink",Product,1,$30.00,$30.00,$0.00
9508,2021-05-29,210000000000," (Work order #2488, Item: GT Avalanche Silver/Blk
Silver tune)",Quote,1,$0.00,$0.00,$0.00
9508,2021-05-29,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
9508,2021-05-29,210000003291,"SRAM, PC 951, 9sp chain, 114 links, Powerlink",Product,1,$30.00,$30.00,$0.00
9510,2021-06-01,210000000000," (Work order #2494, Item: Colnago Red/Blk
Install customer provided BB)",Quote,1,$0.00,$0.00,$0.00
9510,2021-06-01,210000000082,Install Press Fit BB,Labour,1,$35.00,$35.00,$0.00
9511,2021-06-01,210000002615,"Wheel Shop, Evo E-Tour 19 Black/ Formula DC-22, Wheel, Rear, 26'' / 559, Holes: 36, QR, 135mm, Rim and Disc IS 6-bolt, Shimano HG",Product,1,$85.00,$85.00,$0.00
9512,2021-06-01,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
9513,2021-06-01,210000000000," (Work order #2287, Item: wheel x2
Repair broken spokes True as needed)",Quote,1,$0.00,$0.00,$0.00
9513,2021-06-01,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
9513,2021-06-01,210000000130,True Front Wheel,Labour,1,$25.00,$25.00,$0.00
9513,2021-06-01,210000002215,spoke,Product,1,$2.00,$2.00,$0.00
9514,2021-06-01,210000000000," (Work order #2487, Item: Rocky Mountain Red
Silver tune Repair rear flat
brake cables needed replacement brake pads in rear 
tube and tape in rear wheel 
called didn't go to answering machine 

)",Quote,1,$0.00,$0.00,$0.00
9514,2021-06-01,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
9514,2021-06-01,210000003482,49N  V-BRAKE PADS 70MM,Product,1,$8.00,$8.00,$0.00
9514,2021-06-01,210000000230,JAG RD SPRT SLK SS BRK 100PCS,Product,2,$5.00,$10.00,$0.00
9514,2021-06-01,210000000231,JAG SPT CGX-SL BRK OUT 50M BLK,Product,3,$1.00,$3.00,$0.00
9514,2021-06-01,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
9514,2021-06-01,210000002109,RIM TAPE,Product,1,$5.00,$5.00,$0.00
9515,2021-06-01,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
9515,2021-06-01,210000003365,"Park Tool, VP-1, Vulcanizing patch kit",Product,1,$5.00,$5.00,$0.00
9516,2021-06-01,210000004198,"Abus, Ultra 410  Cobra, U-Lock and cable, 12mm x 170mm x 230mm (12mm x 6.7'' x 9''), 10mm x 120cm (10mm x 4') cable",Product,1,$75.00,$75.00,$7.50
9517,2021-06-01,210000003514,DAILY W LED MIPS WOMENS MAT BLK,Product,1,$140.00,$140.00,$28.00
9518,2021-06-01,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9518,2021-06-01,210000000125,Install Tube,Labour,1,$5.00,$5.00,$0.00
9519,2021-06-01,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9519,2021-06-01,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9520,2021-06-01,210000000291,SUNRACE MFR2A F/WHL 14-24 6SPD,Product,1,$25.00,$25.00,$0.00
9522,2021-06-01,210000000000," (Work order #2533, Item: norco sekine sl red
install 2 new tires, rear tube, gears in rear check, possible rear wheel true)",Quote,1,$0.00,$0.00,$0.00
9522,2021-06-01,210000002376,"Kenda, K80 Cruiser, Tire, 26''x2.125, Wire, Clincher, SRC, 27TPI, White",Product,2,$24.00,$48.00,$0.00
9522,2021-06-01,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
9522,2021-06-01,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9522,2021-06-01,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9523,2021-06-01,210000000160,700 X 28-32 PV(48) TUBE,Product,3,$8.00,$24.00,$0.00
9524,2021-06-01,210000003411,RADIX MIPS MATTE BLACK M,Product,1,$130.00,$130.00,$0.00
9525,2021-06-01,210000000000," (Work order #2529, Item: Norco Grey/Blk 
Ready on 29/05 at 1:02 pm
Repair rear flat)",Quote,1,$0.00,$0.00,$0.00
9525,2021-06-01,210000003456,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
9525,2021-06-01,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9526,2021-06-01,210000002110,TIRE SEALANT / 2 FL OZ,Product,1,$5.00,$5.00,$0.00
9527,2021-06-01,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
9528,2021-06-01,210000000000," (Work order #2490, Item: BIANCI FIXIE  CHROME 
Crunchy feeling in the cranks )",Quote,1,$0.00,$0.00,$0.00
9529,2021-06-01,210000003608,PEDALS  Aluminium made  Weight: 596 g,Product,1,$18.00,$18.00,$0.00
9530,2021-06-01,210000000000," (Work order #2493, Item: Schwinn Red/Wht
Silver tune)",Quote,1,$0.00,$0.00,$0.00
9530,2021-06-01,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
9530,2021-06-01,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
9530,2021-06-01,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,2,$1.00,$2.00,$0.00
9531,2021-06-01,210000002768,49N STD 700C x 23-28MM S/V40,Product,2,$7.00,$14.00,$0.00
9532,2021-06-01,210000003109,SRAM PG-970 CASSETTE 12-26 9S,Product,1,$90.00,$90.00,$0.00
9533,2021-06-01,210000003552,PEATYS LINKLUBE DRY,Product,1,$22.00,$22.00,$0.00
9534,2021-06-01,210000000000," (Work order #2522, Item: Capix Green
Replace Rear tire and tube Add new chain Remove brake)",Quote,1,$0.00,$0.00,$0.00
9534,2021-06-01,210000003293,"SRAM, PC-1, 1sp chain, 114 links, 1/8'', w/snap lock T11, Silver",Product,1,$25.00,$25.00,$0.00
9534,2021-06-01,210000003435,Maxxis Hookworm 1.95 60 TPI Wire,Product,1,$36.00,$36.00,$0.00
9534,2021-06-01,210000000127,Install Single Speed Chain,Labour,1,$15.00,$15.00,$0.00
9534,2021-06-01,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
9534,2021-06-01,210000000149,20 X 2.125-2.30 SV(35) TUBE,Product,1,$7.00,$7.00,$0.00
